word_id	label	original	suggested_translation	reviews					
https://words.hk/zidin/v/54279	窮到燶:kung4 dou3 nung1:kung4 dou3 lung1	I. 呢期買咗好多嘢，而家窮到燶啊。 I've bought many things recently. I'm really broke now.	I've splurged on a lot of things lately; now I'm really broke.	I. Score: 5 (no obvious flaws or problems)	I. Score: 5 (well-written and conveys the situation clearly)	"I. Score: 3 (""I've bought many things recently. I'm really broke now."" can be better written as ""I've splurged on a lot of things lately. I'm really broke now."")"	I. Score: 4 (No obvious flaws or problems.)	"I. Score: 4 (fluent, but the word order could be changed for better clarity - ""I've bought many things recently, now I'm really broke"")"	I. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/62413	條:tiu4	E. 十八年後又係一條好漢。 In eighteen years I'll be a good man again. (a Chinese proverb meaning I don't fear death)	"In eighteen years, I'll be a fearless soul once more. (a Chinese proverb meaning I don't fear death)"	"E. Score: 4 (slight awkwardness, but understandable): ""In eighteen years, I'll be a brave soul again."""	"E. Score: 3 (awkward phrasing; better as: ""In eighteen years, I'll be a man again,不怕死"")"	E. Score: 5 (Excellent writing and style. The proverb is correctly used.)	E. Score: 5 (Excellent writing and style)	E. Score: 4 (no obvious flaws or problems)	E. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/89023	再:zoi3	F. 聽日會再熱啲。 Tomorrow is going to be even hotter.	It's going to be even hotter tomorrow.	F. Score: 4 (no obvious flaws or problems)	F. Score: 5 (excellent writing and style)	F. Score: 4 (no obvious flaws or problems)	F. Score: 4 (no obvious flaws or problems)	F. Score: 5 (Excellent writing and style.)	"F. Score: 3 (""Tomorrow is going to be even hotter"" can be better written as ""It's going to be even hotter tomorrow."")"
https://words.hk/zidin/v/81609	銀紙:ngan4 zi2	B. 而家啲銀紙越來越唔見使。 Cash keeps losing its purchasing power these days.	Money keeps losing its value these days.	B. Score: 5 (No obvious flaws or problems)	B. Score: 5 (no obvious flaws or problems)	B. Score: 4 (No obvious flaws or problems)	"B. Score: 3 (Consider replacing ""its purchasing power"" with ""value"")"	B. Score: 4	B. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/79567	令到:ling6 dou3	H. 呢件事令到大家都好唔開心。 This incident upsets everyone.	This incident has upset everyone.	H. Score: 5 (Well-translated and to the point.)	H. Score: 5 (A clear and concise expression of the situation.)	H. Score: 4 (no obvious flaws or problems)	"H. Score: 3 (""upsets everyone"" can be better written as ""has upset everyone"")"	H. Score: 4 (No obvious flaws)	H. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/72197	緘默:gaam1 mak6	H. 喺律師嚟之前，你最好保持緘默。 You better stay silent before your lawyer comes.	It would be best to remain silent until your lawyer arrives.	"H. Score: 5 (No issues, well-written)"	"H. Score: 5 (No issues, well-constructed sentence.)"	H. Score: 4 (no obvious flaws or problems)	"H. Score: 3 (""You better stay silent before your lawyer comes"" could be better written as ""It would be best to remain silent until your lawyer arrives"")"	"H. Score: 4 (minor change: ""You better remain silent until your lawyer arrives"")"	H. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/108418	冇咁嬲:mou5 gam3 nau1	E. 啲錢用嚟買股票冇咁嬲。 I'd rather spend the money on stocks.	I prefer spending the money on stocks.	E. Score: 5 (well-written and straightforward)	E. Score: 5 (No obvious flaws or problems)	E. Score: 4 (No obvious flaws or problems.)	E. Score: 4 (No obvious flaws or problems.)	E. Score: 4 (no obvious flaws or problems)	"E. Score: 3 (sounds unnatural, could replace ""I'd rather"" with ""I prefer"")"
https://words.hk/zidin/v/85883	推拿:teoi1 naa4	B. 我姑姐做推拿嘅，好多客都話揾完佢全身精神咗。 My aunt does tui na. Her customers said they felt much better after each session.	"My aunt does tui na, and many clients say they feel revitalized after her sessions."	B. Score: 4 (No obvious flaws or problems.)	B. Score: 4 (no obvious flaws or problems)	B. Score: 4 (No obvious flaws or problems.)	B. Score: 4 (Well-written and clear)	B. Score: 4 (no obvious flaws or problems)	"B. Score: 4 (minor awkwardness in phrasing, but overall understandable)"
https://words.hk/zidin/v/76573	優越:jau1 jyut6	F. 呢個屋邨嘅地理位置優越。 This estate is located at an advantageous area.	This estate boasts a prime location.	"F. Score: 4 (good, but ""This estate has a prime location"" is slightly smoother)"	F. Score: 4 (No obvious flaws or problems)	F. Score: 4 (No obvious flaws or problems)	F. Score: 4 (No obvious flaws or problems)	"F. Score: 4 (simple and fluent, but can be better written as ""This estate has an advantageous location"")"	F. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/90627	墟冚:heoi1 ham6:heoi1 haam6	A. 百貨公司搞大減價，吸引咗幾千人嚟掃平貨，好墟冚呀。 The department store is having a big sale. Thousands of people are on hand to hunt for bargains. It's really crowded.	"The department store is having a big sale, attracting thousands of people to hunt for bargains. It's really crowded."	"A. Score: 4 (The sentence is clear and fluent, but ""on hand"" could be replaced with ""turning up"" for a more natural expression.)"	"A. Score: 4 (The only suggestion for improvement would be to clarify ""扫平貨"" as ""hunting for bargains"" or ""looking for discounts"")"	"A. Score: 4 (No obvious flaws. The phrase ""it's really crowded"" is a bit informal, but it's not incorrect.)"	A. Score: 4 (No obvious flaws or problems)	"A. Score: 4 (It can be written as ""The department store is having a big sale, attracting thousands of people to hunt for bargains. It's really crowded."")"	"A. Score: 4 (The sentence is clear and conveys the intended meaning, but it could be slightly improved by using ""hundreds"" instead of ""thousands"".)"
https://words.hk/zidin/v/74297	過錯:gwo3 co3	A. 有過錯就要改！ Correct your mistakes at once!	Correct your mistakes right away!	A. Score: 4 (No obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	A. Score: 4 (No obvious flaws or problems)	"A. Score: 4 (No obvious flaws, but ""at once"" is more commonly used than ""right away"" in this context)"	A. Score: 4 (simple and fluent)	"A. Score: 4 (The sentence is fluent and clear, but it could be written more naturally as ""Correct your mistakes right away."")"
https://words.hk/zidin/v/78006	雨褸:jyu5 lau1	J. 着雨褸好過擔遮啦，多隻手做嘢。 It's better to use a raincoat than an umbrella. You can have a spare hand.	"Wearing a raincoat is more practical than carrying an umbrella, as it leaves your hands free."	J. Score: 5 (Well-written with appropriate language and a clear message)	"J. Score: 4 (""擔遮"" is colloquial; suggested replacement: ""Wearing a raincoat is more practical than carrying an umbrella, as it leaves your hands free."")"	J. Score: 4 (no obvious flaws or problems)	J. Score: 4 (no obvious flaws or problems)	J. Score: 4 (no obvious flaws or problems)	J. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/75382	可見:ho2 gin3	"A. 佢攞到噉嘅成績，可見佢平日一定好用功。 Given such results, it's obvious that he studies hard."		A. Score: 5 (no obvious flaws or problems)	A. Score: 4 (Well-written sentence)	A. Score: 4 (no obvious flaws)	A. Score: 4 (no obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	A. Score: 4 (good sentence)
https://words.hk/zidin/v/83713	卸貨:se3 fo3	F. 架車卸晒啲貨未㗎？司機仲要走多轉㗎。 Have all the goods been unloaded from the truck? The driver has another round to go.	Has all the cargo been unloaded from the truck? The driver has one more trip to make.	"F. Score: 4 (no obvious flaws or problems, but ""driver has another round to go"" can be clearer as ""the driver has one more trip"")"	"F. Score: 4 (well-written with a minor tweak: ""Has all the cargo been unloaded from the truck? The driver has one more round left."")"	F. Score: 4 (no obvious flaws or problems)	F. Score: 4 (no obvious flaws or problems)	F. Score: 4 (no obvious flaws or problems)	"F. Score: 5 (Excellent writing style, simple and fluent.)"
https://words.hk/zidin/v/76642	游泳:jau4 wing6	"A. 聽日個游泳比賽之前，你記得做足熱身。 Before the swimming competition tomorrow, don't forget to do enough warm-up exercise."	"Before the swimming competition tomorrow, remember to do sufficient warm-up exercises."	A. Score: 4 (no obvious flaws or problems)	A. Score: 5 (no obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	A. Score: 4 (no obvious flaws or problems)	A. Score: 4	A. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/81468	額角:ngaak6 gok3:ngaak3 gok3	D. 佢額角有條疤痕。 He has a scar in the corner of his forehead.	He has a scar on the corner of his forehead.	D. Score: 5 (Well-written with no issues)	D. Score: 5 (Fluent and to the point.)	D. Score: 4 (No obvious flaws or problems)	D. Score: 5 (excellent writing and style)	D. Score: 5 (excellent writing and style)	"D. Score: 2 (""in the corner of his forehead"" can be better written as ""on the corner of his forehead"")"
https://words.hk/zidin/v/114897	有效期:jau5 haau6 kei4	H. 有效期至今年8月31日。 It is valid until 31st August this year.		H. Score: 5 (to the point and correct)	H. Score: 5 (No obvious flaws or problems.)	H. Score: 5 (Excellent writing and style)	H. Score: 4 (no obvious flaws or problems)	"H. Score: 2 (""It is valid until 31st August this year"" sounds a bit awkward, consider changing it to ""This will be effective through 31st of August this year"")"	H. Score: 5 (This is an excellent translation.)
https://words.hk/zidin/v/100332	電鋸:din6 goe3	D. 用電鋸嗰陣要小心啲。 Be careful when using the chainsaw.		D. Score: 5 (Excellent)	D. Score: 5 (no obvious flaws or problems)	D. Score: 4 (no obvious flaws or problems)	D. Score: 5 (Excellent writing and style)	"D. Score: 4 (simple, fluent, with no obvious flaws)"	"D. Score: 3 (Suggested replacement: ""Be careful when using the chainsaw."")"
https://words.hk/zidin/v/67278	橙:caang2	E. 個橙好甜。 The orange is sweet.	The orange is very sweet.	E. Score: 5 (Excellent)	E. Score: 5 (no obvious flaws or problems)	E. Score: 5 (excellent writing and style)	E. Score: 4 (No obvious flaws or problems)	"E. Score: 3 (""The orange is sweet"" could be better written as ""This orange tastes very good."")"	E. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/83050	心跳:sam1 tiu3	H. 心跳有冇加速？ Has your heartbeat sped up?	Do you feel like your heart is beating faster than usual?	H. Score: 5 (No obvious flaws or problems)	"H. Score: 5 (Simple, fluent, and to the point.)"	H. Score: 4 (No obvious flaws or problems.)	H. Score: 4 (no obvious flaws or problems)	H. Score: 5 (This sentence is clear and well-written)	"H. Score: 3 (""Has your heartbeat sped up?"" can be better written as ""Do you feel like your heart is beating faster than usual?"")"
https://words.hk/zidin/v/73377	改期:goi2 kei4	G. 比賽因天雨改期。 The competition was rescheduled due to the poor weather.	The competition was rescheduled due to rainy conditions.	"G. Score: 5 (simple, clear, and natural-sounding)"	"G. Score: 5 (Simple, direct, and easily understandable.)"	G. Score: 4 (No obvious flaws or problems)	G. Score: 4 (no obvious flaws or problems)	G. Score: 5	"G. Score: 3 (""poor weather"" can be replaced with ""rainy conditions"" for better clarity)"
https://words.hk/zidin/v/79134	流利:lau4 lei6	F. 呢份工需要一個識講流利廣東話嘅外國人。 This job requires a foreigner who can speak fluent Cantonese.	This job requires a fluent Cantonese-speaking foreigner.	F. Score: 5 (The sentence is well-constructed and captures the intended meaning.)	F. Score: 5 (clear and well-constructed)	"F. Score: 4 (""a foreigner who can speak fluent Cantonese"" could be shortened to ""a fluent Cantonese-speaking foreigner"")"	F. Score: 4 (No obvious flaws or problems)	"F. Score: 3 (""This job requires a foreigner who can speak fluent Cantonese"" can be improved by changing ""speak"" to ""speak fluently"".)"	"F. Score: 5 (excellent translation, clear and fluent)"
https://words.hk/zidin/v/77438	迎合:jing4 hap6	F. 我哋會盡量迎合顧客需要。 We will try our best to cater to the needs of customers.	We'll do our best to meet customers' needs.	"F. Score: 4 (slight improvement: ""We'll do our best to meet customers' needs."")"	F. Score: 5 (Good sentence structure and expression)	"F. Score: 3 (""We will do our best to meet customer needs"" would be more natural)"	F. Score: 4 (No obvious flaws or problems)	F. Score: 5 (The sentence is well-written.)	F. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/108236	碳排放:taan3 paai4 fong3	"G. 好多國家都開始咗減低碳排放嘅政策。 In many countries, policies to reduce carbon emission have been enforced."	Many countries have implemented policies to reduce carbon emissions.	"G. Score: 4 (minor awkwardness with ""have been enforced,"" but the meaning is clear)"	"G. Score: 5 (excellent, natural-sounding sentence)"	G. Score: 4 (No obvious flaws or problems)	"G. Score: 4 (No obvious flaws, but can also be written as ""Many countries have started reducing carbon emissions"")"	G. Score: 5	"G. Score: 4 (The word order is awkward and can be better written as ""In many countries, policies enforcing carbon emission reduction have been enforced."")"
https://words.hk/zidin/v/72062	街燈:gaai1 dang1	F. 街燈嘅燈光係黃色，冇咁刺眼。 Street lights are yellow because it's less dazzling.	"Street lights are yellow, making them less glaring."	F. Score: 5 (No obvious flaws or problems)	"F. Score: 4 (minor awkwardness, could be ""Street lights have a yellow glow which is less harsh on the eyes"")"	F. Score: 4 (no obvious flaws or problems)	F. Score: 4 (no obvious flaws or problems)	F. Score: 5 (Excellent writing and style)	F. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/90270	年:nin4	C. 年三十，有得早收工！ We can leave work early on the 30th (i.e. Lunar New Year Eve)!	We can leave work early on Lunar New Year's Eve!	"C. Score: 4 (No obvious issues; ""三十"" can be further clarified as ""Lunar New Year's Eve"" for non-native speakers)"	"C. Score: 4 (No obvious flaws, but ""the 30th"" could be replaced with ""New Year's Eve"" for clarity: ""We can leave work early on New Year's Eve!"")"	C. Score: 4 (No obvious flaws or problems.)	C. Score: 4 (No obvious flaws or problems.)	C. Score: 5 (excellent writing and style)	C. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/83172	新近:san1 gan6	I. 佢係我新近請返嚟嘅助理。 She's the assistant I recently recruited.	She's the assistant I recently hired.	I. Score: 5 (well-written and clear)	I. Score: 5 (well-written sentence)	I. Score: 4 (No obvious flaws or problems)	I. Score: 4	"I. Score: 4 (fluent and clear, but a bit wordy; shorter version possible)"	I. Score: 4
https://words.hk/zidin/v/13630	佢:keoi5:heoi5	B. 佢條裙好靚。 Her dress is beautiful.	Her dress is lovely.	"B. Score: 4 (no issues, but ""Her dress is lovely"" sounds slightly more natural)"	B. Score: 5 (no obvious flaws or problems)	B. Score: 4 (No obvious flaws or problems)	B. Score: 5 (Excellent writing and style)	B. Score: 4 (no obvious flaws or problems)	B. Score: 4
https://words.hk/zidin/v/76763	有朝一日:jau5 ziu1 jat1 jat6	G. 有朝一日佢會成功。 He will succeed someday.	One day he will succeed.	"G. Score: 4 (slight awkwardness with ""someday,"" but overall fine)"	"G. Score: 4 (minor adjustment: ""One day he will succeed."")"	G. Score: 5 (Excellent writing and style)	G. Score: 4 (no obvious flaws or problems)	G. Score: 4 (no obvious flaws or problems)	G. Score: 5 (Excellent writing and style.)
https://words.hk/zidin/v/75603	海洋:hoi2 joeng4	"A. 喺呢個懸崖上面，你可以睇到一望無際嘅海洋。 When you stand on top of this cliff, you can see the boundless ocean."	"Standing on top of this cliff, you can see the vast ocean."	A. Score: 5 (no obvious flaws or problems)	"A. Score: 4 (well-written, simple and fluent)"	A. Score: 4 (no obvious flaws or problems)	A. Score: 5 (Excellent writing and style.)	"A. Score: 4 (The sentence is fluent and clear, but it could be simplified to ""When you stand on top of this cliff, you can see the boundless ocean."")"	"A. Score: 4 (fluent and understandable, but could be rephrased slightly for better clarity: ""When standing at the top of this cliff, you can see the vast ocean."")"
https://words.hk/zidin/v/88458	戰利品:zin3 lei6 ban2	D. 你今次旅行買咗幾多戰利品返嚟？ How many souvenirs did you bring back on this vacation?	How many souvenirs did you bring back from your vacation?	D. Score: 5 (Well-written and fluent.)	D. Score: 5 (well-written and clear)	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/69754	豆腐花:dau6 fu6 faa1	C. 我要一碗熱嘅豆腐花。 I would like a bowl of hot bean curd pudding.	I want a bowl of hot bean curd pudding.	C. Score: 5 (Fluent and natural-sounding sentence.)	C. Score: 5 (well-written and fluent)	C. Score: 5 (Excellent writing and style)	C. Score: 5 (excellent writing and style)	"C. Score: 3 (""I would like"" can be changed to ""I want"" for better simplicity and fluency)"	C. Score: 4 (no obvious flaws)
https://words.hk/zidin/v/86853	藴藏:wan5 cong4	B. 印尼藴藏豐富石油。 Indonesia is abundant in petroleum deposits.	Indonesia is rich in oil deposits.	B. Score: 5 (No obvious flaws or problems)	B. Score: 5 (excellent writing and style)	B. Score: 4 (no obvious flaws or problems)	B. Score: 4 (no obvious flaws or problems)	B. Score: 5	B. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/77587	搖擺:jiu4 baai2	J. 佢哋隨住音樂開始搖擺。 They started to sway with the music.		J. Score: 5 (no obvious flaws or problems)	J. Score: 5 (excellent and fluent)	J. Score: 4 (no obvious flaws or problems)	J. Score: 4 (no obvious flaws or problems)	J. Score: 5	J. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/84965	相鄰:soeng1 leon4	B. 阿龍買咗兩個相鄰嘅單位，打通咗做一個單位。 Ah-lung bought two adjacent flats and knocked down the walls to make one large apartment.		B. Score: 5 (no obvious flaws or problems)	B. Score: 5 (Well-written and clear.)	B. Score: 4 (no obvious flaws or problems)	B. Score: 4 (no obvious flaws or problems)	B. Score: 4 (no obvious flaws or problems)	"B. Score: 5 (Excellent writing, clear message and to the point)"
https://words.hk/zidin/v/77990	乳房:jyu5 fong4	E. 女性應該不時自己檢查乳房，如果有乳癌都可以盡早發現。 Females should conduct breast self-exams regularly to check for breast cancer.	Females should regularly conduct breast self-exams to detect early signs of breast cancer.	E. Score: 5 (good sentence structure and clarity)	E. Score: 5 (no issues)	E. Score: 5 (excellent writing and style)	E. Score: 5 (Excellent writing and style)	"E. Score: 3 (""check for breast cancer"" can be rephrased to ""to detect early signs of breast cancer"")"	E. Score: 4 (no obvious flaws or problems)
https://words.hk/zidin/v/98679	准將:zeon2 zoeng3	D. 西旅旅長羅遜准將因為保衞香港而戰死沙場。 Brigadier Lawson was killed in action in defense of Hong Kong.	Brigadier Lawson died defending Hong Kong.	D. Score: 5 (accurate and fluent)	D. Score: 5 (no obvious flaws or problems)	"D. Score: 3 (""was killed in action in defense of Hong Kong"" can be better written as ""died defending Hong Kong"")"	D. Score: 4 (No obvious flaws or problems)	D. Score: 5 (Excellent writing and style)	D. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/76812	嘢食:je5 sik6	I. 不如買啲嘢食返嚟啦！ Why don't you buy some food and bring it back?	Why not buy some food and bring it back?	"I. Score: 4 (""Why don't you buy some food to bring back?"" sounds slightly more natural, but the original is not incorrect)"	"I. Score: 4 (""Why not buy some food to bring back?"")"	I. Score: 5 (excellent writing and style)	I. Score: 5 (excellent writing and style)	"I. Score: 4 (No major issues, but it sounds more natural to say ""Why don't you buy some food and bring it back?"")"	I. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/67472	緝獲:cap1 wok6	F. 海關喺今次行動中緝獲大量海洛英。 The customs seized a large amount of heroin in this operation.	The customs confiscated a large quantity of heroin in this operation.	F. Score: 5 (none)	F. Score: 5 (The sentence is well-constructed and informative.)	"F. Score: 3 (""seized a large amount"" is slightly awkward; ""confiscated a large quantity"" would be more natural)"	F. Score: 5 (excellent writing and style)	F. Score: 4 (no obvious flaws or problems)	F. Score: 5
https://words.hk/zidin/v/62800	同:tung4	H. 我有嘢同你商量。 I want to discuss something with you.	I need to talk to you about something.	H. Score: 5 (No issues; well-written.)	H. Score: 5 (no issues)	H. Score: 5 (Excellent writing.)	H. Score: 5 (no obvious flaws or problems)	"H. Score: 3 (""I want to discuss something with you"" can be better written as ""I need to talk to you about something"")"	H. Score: 4 (No obvious flaws or problems)
https://words.hk/zidin/v/62800	同:tung4	J. 佢鍾意踩單車同打羽毛球。 He likes cycling and playing badminton.		"J. Score: 5 (Nicely written, no awkwardness or errors.)"	"J. Score: 5 (well-written, conveys the爱好 clearly)"	J. Score: 4 (No obvious flaws or problems.)	J. Score: 4 (no obvious flaws or problems)	J. Score: 4 (no obvious flaws or problems)	J. Score: 5 (Excellent writing and style)
https://words.hk/zidin/v/68921	全長:cyun4 coeng4	D. 呢條街全長一點五公里。 The whole street is 1.5km long.	The entire street measures 1.5 kilometers.	D. Score: 5 (Clear and simple.)	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (no obvious flaws or problems)	D. Score: 4 (No obvious flaws or problems)	D. Score: 5 (good sentence)	D. Score: 5
https://words.hk/zidin/v/63100	喂:wai3	G. 喂，等埋呀！ Hey! Wait up!	Hey! Hold on!	"G. Score: 4 (""Wait up!"" is fine, but ""Hey! Hold on!"" might be more commonly used in informal contexts)"	G. Score: 5 (common idiomatic expression)	G. Score: 4 (no obvious flaws or problems)	G. Score: 5 (Excellent writing and style)	G. Score: 4	G. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/9654	名人:ming4 jan4	J. 唔好以為自己係名人就大晒！ Don't think too highly of yourself just because you are famous!	Don't think you're invincible just because you're famous!	J. Score: 5 (natural and direct)	J. Score: 4 (no obvious flaws or problems)	J. Score: 5 (excellent writing and style)	J. Score: 5 (excellent writing and style)	J. Score: 4 (no obvious flaws or problems)	J. Score: 5 (Excellent writing and style.)
https://words.hk/zidin/v/77394	影印:jing2 jan3	H. 唔該將呢份文件影印三份。 Please photocopy three sets of this document.	Please make three copies of this document.	H. Score: 5 (Well-written and clear)	H. Score: 5 (No issues; the sentence is clear and well-written.)	H. Score: 4 (No obvious flaws or problems)	H. Score: 5 (excellent writing and style)	H. Score: 4 (No obvious flaws or problems.)	H. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/69009	撮合:cyut3 hap6	I. 佢兩個咪就係我撮合㗎囉。 It's me who matched these two up.	I'm the one who brought these two together.	I. Score: 5 (no obvious flaws or problems)	I. Score: 5 (well-written and straightforward)	I. Score: 4 (no obvious flaws or problems)	I. Score: 5 (Excellent)	"I. Score: 5 (No issues, good sentence structure and wording)"	I. Score: 4 (No obvious flaws or problems)
https://words.hk/zidin/v/64205	酒吧:zau2 baa1	F. 灣仔區有好多酒吧！ There're many bars in Wan Chai.	Wan Chai has plenty of bars!	F. Score: 5 (clear and concise)	F. Score: 5 (clear and concise)	F. Score: 4 (No obvious flaws or problems)	F. Score: 5 (Excellent writing and style)	F. Score: 4 (fluent and accurate translation)	F. Score: 5 (Excellent writing and style)
https://words.hk/zidin/v/32517	生母:saang1 mou5:sang1 mou5	"G. 霞姐雖然唔係我嘅生母，但係佢由細湊到我大。我好多謝佢。 Although Auntie Ha is not my biological mother, she has been taking care of me since I was a child. I thank her so much."	"Although Auntie Ha isn't my biological mother, she has raised me since I was young. I'm immensely grateful to her."	G. Score: 5 (Well-written and heart-felt sentence)	G. Score: 5 (Well-written and natural)	G. Score: 4 (No obvious flaws or problems)	"G. Score: 5 (Excellent writing and style, conveys the intended message clearly.)"	G. Score: 4	G. Score: 5
https://words.hk/zidin/v/88175	字正腔圓:zi6 zing3 hong1 jyun4:zi6 zeng3 hong1 jyun4	E. 朗誦要注意字正腔圓。 You must remember to speak with clear articulation when reciting.	Remember to enunciate clearly when reciting.	E. Score: 5 (Well-written and clear.)	E. Score: 5 (Excellent and fluent.)	E. Score: 4 (no obvious flaws or problems)	E. Score: 4 (no obvious flaws or problems)	E. Score: 5 (Excellent writing and style)	E. Score: 5 (This sentence is well-written and conveys the message clearly.)
https://words.hk/zidin/v/45890	分:fan1	"H. #一分耕耘一分收穫 as you sow, so shall you reap"	"As you sow, so shall you reap"	"H. Score: 5 (A well-known proverb, appropriately used)"	H. Score: 5 (using hashtag doesn't affect the rating; idiomatic expression is correct)	H. Score: 5 (Excellent writing and style)	H. Score: 5 (Excellent writing and style)	H. Score: 4 (no obvious flaws or problems)	H. Score: N/A (This is not a sentence but an idiom)
https://words.hk/zidin/v/79829	"老闆:lou5 baan2,老板:lou5 baan2"	G. 呢間公司嘅老闆已經五十歲。 The owner of this company is already fifty years old.		"G. Score: 5 (The sentence is simple, accurate, and sounds like native English.)"	G. Score: 5 (excellent writing and style)	G. Score: 4 (No obvious flaws or problems)	G. Score: 5 (Excellent writing and style)	G. Score: 5	
https://words.hk/zidin/v/72059	偕同:gaai1 tung4:haai4 tung4	D. 佢偕同男朋友一齊去睇戲。 She accompanied her boyfriend to watch a film.		D. Score: 5 (Fluent and natural)	D. Score: 5 (Well-written and clear)	D. Score: 5 (excellent writing and style)	D. Score: 4 (No obvious flaws or problems)	D. Score: 5 (excellent writing and style)	D. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/73541	降格:gong3 gaak3	C. 冥王星降格為矮行星。 Pluto was downgraded to a dwarf planet.		C. Score: 5 (clear and concise)	"C. Score: 5 (perfectly fine, no improvements needed)"	C. Score: 4 (No obvious flaws or problems)	C. Score: 5 (Excellent writing and style)	"C. Score: 5 (Excellent sentence with no ambiguity or mistakes, fluent and clear)"	C. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/76590	幼兒:jau3 ji4	E. 呢隻奶粉專為幼兒而設。 This milk formula is specially designed for young children.		E. Score: 5 (excellent writing)	E. Score: 5 (clear and fluent)	E. Score: 5 (excellent writing and style)	E. Score: 5 (Excellent writing and style)	E. Score: 5 (well-written and fluent)	E. Score: 5 (excellent writing and style)
https://words.hk/zidin/v/60740	勝:sing3	H. 預防勝於治療。 Prevention is better than a cure.		H. Score: 5 (excellent writing and widely known idiomatic phrase)	"H. Score: 5 (perfectly fine, idiomatic in English)"	H. Score: 5 (excellent writing and style)	H. Score: 5 (Excellent writing and style)	H. Score: 5 (well-written and fluent)	H. Score: 5 (excellent writing and style)
